MR;Type;STC;FUTCs;LocalDistance
MR45;CONJUNCTIVE_EXTEND;Test-11;2;2
MR75;COMPLETE_EXTEND;Test-18;6;6
MR24;CONJUNCTIVE_EXTEND;Test-06;1;2
MR16;CONJUNCTIVE_EXTEND;Test-05;2;2
MR29;CONJUNCTIVE_CONTRACT;Test-07;2;3
MR31;CONJUNCTIVE_EXTEND;Test-07;1;1
MR2;CONJUNCTIVE_CONTRACT;Test-01;2;3
MR47;COMPLETE_EXTEND;Test-11;6;6
MR17;CONJUNCTIVE_EXTEND;Test-05;2;2
MR54;DISJOINT_EXTEND;Test-13;4;4
MR6;CONJUNCTIVE_EXTEND;Test-02;1;2
MR72;CONJUNCTIVE_CONTRACT;Test-18;1;2
MR60;CONJUNCTIVE_EXTEND;Test-15;3;3
MR55;CONJUNCTIVE_CONTRACT;Test-14;2;2
MR48;CONJUNCTIVE_EXTEND;Test-12;1;1
MR44;CONJUNCTIVE_CONTRACT;Test-11;1;1
MR3;CONJUNCTIVE_EXTEND;Test-01;1;1
MR59;EQUIVALENCE_EXTEND;Test-14;1;1
MR52;CONJUNCTIVE_EXTEND;Test-13;1;2
MR23;CONJUNCTIVE_EXTEND;Test-06;2;2
MR70;CONJUNCTIVE_EXTEND;Test-17;2;3
MR36;CONJUNCTIVE_CONTRACT;Test-09;1;2
MR22;CONJUNCTIVE_CONTRACT;Test-06;1;2
MR58;DISJOINT_EXTEND;Test-14;2;2
MR66;CONJUNCTIVE_CONTRACT;Test-16;1;3
MR50;CONJUNCTIVE_CONTRACT;Test-13;2;2
MR33;EQUIVALENCE_EXTEND;Test-07;1;1
MR53;CONJUNCTIVE_EXTEND;Test-13;2;2
MR15;CONJUNCTIVE_CONTRACT;Test-05;1;1
MR1;CONJUNCTIVE_CONTRACT;Test-01;2;3
MR20;CONJUNCTIVE_CONTRACT;Test-06;2;2
MR43;DISJOINT_EXTEND;Test-10;1;1
MR38;DISJOINT_EXTEND;Test-09;1;1
MR40;CONJUNCTIVE_CONTRACT;Test-10;1;2
MR67;CONJUNCTIVE_CONTRACT;Test-16;2;3
MR34;CONJUNCTIVE_EXTEND;Test-08;1;1
MR32;COMPLETE_EXTEND;Test-07;6;6
MR41;CONJUNCTIVE_CONTRACT;Test-10;1;1
MR28;CONJUNCTIVE_CONTRACT;Test-07;1;3
MR30;CONJUNCTIVE_CONTRACT;Test-07;2;3
MR19;COMPLETE_EXTEND;Test-05;6;6
MR39;EQUIVALENCE_EXTEND;Test-09;1;1
MR62;CONJUNCTIVE_EXTEND;Test-15;3;3
MR8;CONJUNCTIVE_EXTEND;Test-02;2;2
MR18;CONJUNCTIVE_EXTEND;Test-05;1;2
MR25;CONJUNCTIVE_EXTEND;Test-06;2;2
MR11;DISJOINT_EXTEND;Test-03;3;3
MR10;EQUIVALENCE_EXTEND;Test-02;1;1
MR5;EQUIVALENCE_EXTEND;Test-01;1;1
MR64;COMPLETE_EXTEND;Test-15;6;6
MR57;CONJUNCTIVE_EXTEND;Test-14;1;1
MR63;CONJUNCTIVE_EXTEND;Test-15;2;3
MR42;CONJUNCTIVE_EXTEND;Test-10;1;1
MR7;CONJUNCTIVE_EXTEND;Test-02;2;2
MR21;CONJUNCTIVE_CONTRACT;Test-06;2;2
MR74;CONJUNCTIVE_EXTEND;Test-18;1;2
MR0;CONJUNCTIVE_CONTRACT;Test-01;1;3
MR49;DISJOINT_EXTEND;Test-12;4;4
MR46;CONJUNCTIVE_EXTEND;Test-11;1;2
MR35;DISJOINT_EXTEND;Test-08;1;1
MR37;CONJUNCTIVE_CONTRACT;Test-09;1;1
MR12;CONJUNCTIVE_CONTRACT;Test-04;1;1
MR27;CONJUNCTIVE_CONTRACT;Test-07;2;3
MR65;CONJUNCTIVE_CONTRACT;Test-16;1;1
MR71;CONJUNCTIVE_CONTRACT;Test-18;2;2
MR13;DISJOINT_EXTEND;Test-04;2;2
MR14;EQUIVALENCE_EXTEND;Test-04;1;1
MR68;DISJOINT_EXTEND;Test-16;5;5
MR61;CONJUNCTIVE_EXTEND;Test-15;1;3
MR56;CONJUNCTIVE_CONTRACT;Test-14;1;1
MR73;CONJUNCTIVE_EXTEND;Test-18;2;2
MR9;COMPLETE_EXTEND;Test-02;6;6
MR69;CONJUNCTIVE_EXTEND;Test-17;2;3
MR51;CONJUNCTIVE_CONTRACT;Test-13;1;2
MR4;DISJOINT_EXTEND;Test-01;4;4
MR26;DISJOINT_EXTEND;Test-06;2;2
