MR;Type;STC;FUTCs;LocalDistance
MR63;COMPLETE_EXTEND;Test-15;6;6
MR26;CONJUNCTIVE_EXTEND;Test-06;2;2
MR7;CONJUNCTIVE_EXTEND;Test-02;2;2
MR43;CONJUNCTIVE_CONTRACT;Test-11;1;1
MR49;CONJUNCTIVE_EXTEND;Test-12;1;1
MR37;CONJUNCTIVE_EXTEND;Test-08;1;1
MR45;CONJUNCTIVE_EXTEND;Test-11;2;2
MR38;DISJOINT_EXTEND;Test-08;3;3
MR22;CONJUNCTIVE_CONTRACT;Test-06;1;2
MR17;DISJOINT_EXTEND;Test-04;1;1
MR23;CONJUNCTIVE_CONTRACT;Test-06;2;2
MR36;CONJUNCTIVE_CONTRACT;Test-08;2;2
MR6;EQUIVALENCE_EXTEND;Test-01;1;1
MR71;CONJUNCTIVE_EXTEND;Test-18;2;2
MR32;CONJUNCTIVE_EXTEND;Test-07;1;1
MR66;CONJUNCTIVE_CONTRACT;Test-16;3;3
MR72;CONJUNCTIVE_EXTEND;Test-18;2;2
MR51;CONJUNCTIVE_CONTRACT;Test-13;2;2
MR33;COMPLETE_EXTEND;Test-07;6;6
MR58;DISJOINT_EXTEND;Test-14;1;1
MR27;CONJUNCTIVE_EXTEND;Test-06;2;2
MR4;CONJUNCTIVE_EXTEND;Test-01;1;1
MR53;CONJUNCTIVE_CONTRACT;Test-13;2;2
MR64;CONJUNCTIVE_CONTRACT;Test-16;1;2
MR55;DISJOINT_EXTEND;Test-13;3;3
MR73;COMPLETE_EXTEND;Test-18;6;6
MR15;CONJUNCTIVE_CONTRACT;Test-04;1;1
MR13;CONJUNCTIVE_CONTRACT;Test-03;1;1
MR70;CONJUNCTIVE_EXTEND;Test-18;1;2
MR35;CONJUNCTIVE_CONTRACT;Test-08;1;2
MR69;CONJUNCTIVE_CONTRACT;Test-18;2;2
MR5;DISJOINT_EXTEND;Test-01;3;3
MR25;CONJUNCTIVE_EXTEND;Test-06;1;2
MR8;CONJUNCTIVE_EXTEND;Test-02;1;2
MR34;EQUIVALENCE_EXTEND;Test-07;1;1
MR3;CONJUNCTIVE_CONTRACT;Test-01;2;3
MR1;CONJUNCTIVE_CONTRACT;Test-01;2;3
MR47;COMPLETE_EXTEND;Test-11;6;6
MR50;DISJOINT_EXTEND;Test-12;4;4
MR30;CONJUNCTIVE_CONTRACT;Test-07;1;3
MR19;CONJUNCTIVE_CONTRACT;Test-05;1;1
MR24;CONJUNCTIVE_CONTRACT;Test-06;2;2
MR31;CONJUNCTIVE_CONTRACT;Test-07;2;3
MR18;EQUIVALENCE_EXTEND;Test-04;1;1
MR57;CONJUNCTIVE_EXTEND;Test-14;1;1
MR10;EQUIVALENCE_EXTEND;Test-02;1;1
MR41;CONJUNCTIVE_EXTEND;Test-10;1;1
MR2;CONJUNCTIVE_CONTRACT;Test-01;1;3
MR59;EQUIVALENCE_EXTEND;Test-14;1;1
MR67;DISJOINT_EXTEND;Test-16;1;1
MR56;CONJUNCTIVE_CONTRACT;Test-14;2;2
MR42;DISJOINT_EXTEND;Test-10;4;4
MR0;CONJUNCTIVE_CONTRACT;Test-01;3;3
MR11;CONJUNCTIVE_CONTRACT;Test-03;1;2
MR61;CONJUNCTIVE_EXTEND;Test-15;2;3
MR46;CONJUNCTIVE_EXTEND;Test-11;1;2
MR12;CONJUNCTIVE_CONTRACT;Test-03;1;1
MR9;COMPLETE_EXTEND;Test-02;6;6
MR14;DISJOINT_EXTEND;Test-03;4;4
MR54;CONJUNCTIVE_EXTEND;Test-13;1;2
MR21;COMPLETE_EXTEND;Test-05;6;6
MR68;CONJUNCTIVE_CONTRACT;Test-18;1;2
MR60;CONJUNCTIVE_EXTEND;Test-15;1;3
MR39;DISJOINT_EXTEND;Test-09;4;4
MR52;CONJUNCTIVE_CONTRACT;Test-13;1;2
MR44;CONJUNCTIVE_EXTEND;Test-11;2;2
MR40;EQUIVALENCE_EXTEND;Test-09;1;1
MR20;CONJUNCTIVE_EXTEND;Test-05;1;2
MR29;CONJUNCTIVE_CONTRACT;Test-07;3;3
MR48;CONJUNCTIVE_CONTRACT;Test-12;1;2
MR62;CONJUNCTIVE_EXTEND;Test-15;3;3
MR16;CONJUNCTIVE_CONTRACT;Test-04;1;2
MR28;DISJOINT_EXTEND;Test-06;1;1
MR65;CONJUNCTIVE_CONTRACT;Test-16;2;3
