MR;Type;STC;FUTCs;LocalDistance
MR303;CONJUNCTIVE_EXTEND;Test-13;2;5
MR274;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR86;CONJUNCTIVE_EXTEND;Test-04;4;9
MR49;SHUFFLING_EXTEND;Test-02;1;1
MR146;CONJUNCTIVE_CONTRACT;Test-07;4;7
MR184;CONJUNCTIVE_EXTEND;Test-08;2;4
MR251;CONJUNCTIVE_CONTRACT;Test-11;1;9
MR281;CONJUNCTIVE_EXTEND;Test-12;2;5
MR330;CONJUNCTIVE_EXTEND;Test-14;2;5
MR167;DISJOINT_EXTEND;Test-07;4;4
MR80;CONJUNCTIVE_EXTEND;Test-04;4;9
MR341;CONJUNCTIVE_CONTRACT;Test-15;1;6
MR402;CONJUNCTIVE_EXTEND;Test-17;3;7
MR193;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR197;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR176;CONJUNCTIVE_CONTRACT;Test-08;3;9
MR106;CONJUNCTIVE_EXTEND;Test-05;3;7
MR28;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR73;CONJUNCTIVE_CONTRACT;Test-04;1;4
MR11;CONJUNCTIVE_CONTRACT;Test-01;3;6
MR63;CONJUNCTIVE_CONTRACT;Test-03;4;11
MR158;CONJUNCTIVE_EXTEND;Test-07;4;6
MR292;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR269;CONJUNCTIVE_CONTRACT;Test-12;1;8
MR10;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR386;SHUFFLING_CONTRACT;Test-16;1;1
MR21;CONJUNCTIVE_EXTEND;Test-01;3;7
MR92;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR96;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR372;CONJUNCTIVE_CONTRACT;Test-16;2;10
MR126;CONJUNCTIVE_CONTRACT;Test-06;1;9
MR297;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR285;CONJUNCTIVE_EXTEND;Test-12;3;5
MR222;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR206;CONJUNCTIVE_EXTEND;Test-09;2;6
MR6;CONJUNCTIVE_CONTRACT;Test-01;3;6
MR134;CONJUNCTIVE_EXTEND;Test-06;2;4
MR339;SHUFFLING_EXTEND;Test-14;3;3
MR238;CONJUNCTIVE_EXTEND;Test-10;4;6
MR394;CONJUNCTIVE_CONTRACT;Test-17;2;6
MR23;SHUFFLING_EXTEND;Test-01;3;3
MR260;CONJUNCTIVE_EXTEND;Test-11;2;4
MR192;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR376;CONJUNCTIVE_CONTRACT;Test-16;3;10
MR199;CONJUNCTIVE_CONTRACT;Test-09;4;7
MR201;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR104;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR359;CONJUNCTIVE_EXTEND;Test-15;2;7
MR170;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR77;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR148;CONJUNCTIVE_CONTRACT;Test-07;2;7
MR410;CONJUNCTIVE_EXTEND;Test-17;2;7
MR354;CONJUNCTIVE_EXTEND;Test-15;3;7
MR90;SHUFFLING_CONTRACT;Test-04;1;1
MR123;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR293;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR271;CONJUNCTIVE_CONTRACT;Test-12;4;8
MR35;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR13;CONJUNCTIVE_EXTEND;Test-01;3;7
MR304;CONJUNCTIVE_EXTEND;Test-13;1;5
