MR;Type;STC;FUTCs;LocalDistance
MR43;CONJUNCTIVE_EXTEND;Test-02;2;6
MR131;CONJUNCTIVE_EXTEND;Test-06;3;4
MR162;DISJOINT_EXTEND;Test-07;1;1
MR182;CONJUNCTIVE_EXTEND;Test-08;3;4
MR38;CONJUNCTIVE_EXTEND;Test-02;3;6
MR218;CONJUNCTIVE_CONTRACT;Test-10;1;7
MR260;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR281;CONJUNCTIVE_EXTEND;Test-12;3;5
MR105;CONJUNCTIVE_EXTEND;Test-05;3;7
MR40;CONJUNCTIVE_EXTEND;Test-02;3;6
MR353;CONJUNCTIVE_EXTEND;Test-15;2;7
MR129;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR126;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR403;CONJUNCTIVE_EXTEND;Test-17;2;7
MR332;CONJUNCTIVE_EXTEND;Test-14;4;5
MR290;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR179;CONJUNCTIVE_EXTEND;Test-08;3;4
MR142;CONJUNCTIVE_CONTRACT;Test-07;3;7
MR104;CONJUNCTIVE_EXTEND;Test-05;3;7
MR333;CONJUNCTIVE_EXTEND;Test-14;3;5
MR306;CONJUNCTIVE_EXTEND;Test-13;1;5
MR172;CONJUNCTIVE_CONTRACT;Test-08;3;9
MR116;SHUFFLING_EXTEND;Test-05;4;4
MR379;CONJUNCTIVE_CONTRACT;Test-16;2;10
MR402;CONJUNCTIVE_EXTEND;Test-17;1;7
MR168;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR397;CONJUNCTIVE_CONTRACT;Test-17;2;6
MR372;CONJUNCTIVE_CONTRACT;Test-16;2;10
MR398;CONJUNCTIVE_CONTRACT;Test-17;3;6
MR161;SHUFFLING_EXTEND;Test-07;2;2
MR195;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR42;CONJUNCTIVE_EXTEND;Test-02;3;6
MR154;CONJUNCTIVE_EXTEND;Test-07;5;6
MR13;CONJUNCTIVE_EXTEND;Test-01;2;7
MR310;CONJUNCTIVE_EXTEND;Test-13;3;5
MR180;CONJUNCTIVE_EXTEND;Test-08;3;4
MR44;CONJUNCTIVE_EXTEND;Test-02;4;6
MR204;CONJUNCTIVE_EXTEND;Test-09;2;6
MR341;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR132;CONJUNCTIVE_EXTEND;Test-06;2;4
MR315;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR57;CONJUNCTIVE_CONTRACT;Test-03;3;11
MR257;SHUFFLING_CONTRACT;Test-11;1;1
MR334;CONJUNCTIVE_EXTEND;Test-14;3;5
MR227;CONJUNCTIVE_EXTEND;Test-10;3;6
MR268;CONJUNCTIVE_CONTRACT;Test-12;2;8
