MR;Type;STC;FUTCs;LocalDistance
MR372;CONJUNCTIVE_EXTEND;Test-15;2;7
MR98;CONJUNCTIVE_CONTRACT;Test-05;1;6
MR51;SHUFFLING_CONTRACT;Test-02;1;1
MR139;CONJUNCTIVE_EXTEND;Test-06;2;4
MR39;CONJUNCTIVE_EXTEND;Test-02;3;6
MR14;CONJUNCTIVE_EXTEND;Test-01;6;7
MR347;CONJUNCTIVE_EXTEND;Test-14;5;5
MR208;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR368;CONJUNCTIVE_EXTEND;Test-15;2;7
MR310;CONJUNCTIVE_EXTEND;Test-13;4;5
MR238;CONJUNCTIVE_EXTEND;Test-10;1;6
MR209;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR227;CONJUNCTIVE_CONTRACT;Test-10;4;7
MR124;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR96;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR56;CONJUNCTIVE_CONTRACT;Test-03;3;11
MR402;CONJUNCTIVE_CONTRACT;Test-17;1;6
MR141;SHUFFLING_CONTRACT;Test-06;1;1
MR123;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR323;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR122;CONJUNCTIVE_CONTRACT;Test-06;1;9
MR31;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR262;CONJUNCTIVE_EXTEND;Test-11;2;4
MR215;CONJUNCTIVE_EXTEND;Test-09;2;6
MR80;CONJUNCTIVE_CONTRACT;Test-04;3;4
MR33;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR313;CONJUNCTIVE_EXTEND;Test-13;3;5
MR213;CONJUNCTIVE_EXTEND;Test-09;1;6
MR119;SHUFFLING_EXTEND;Test-05;2;2
MR360;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR268;SHUFFLING_EXTEND;Test-11;4;4
MR374;CONJUNCTIVE_EXTEND;Test-15;3;7
MR140;CONJUNCTIVE_EXTEND;Test-06;2;4
MR55;CONJUNCTIVE_CONTRACT;Test-03;3;11
MR29;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR322;EQUIVALENCE_EXTEND;Test-13;1;1
MR392;CONJUNCTIVE_EXTEND;Test-16;3;3
MR207;CONJUNCTIVE_CONTRACT;Test-09;3;7
MR330;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR391;CONJUNCTIVE_EXTEND;Test-16;3;3
MR306;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR168;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR47;CONJUNCTIVE_EXTEND;Test-02;2;6
MR144;CONJUNCTIVE_CONTRACT;Test-07;3;7
MR15;CONJUNCTIVE_EXTEND;Test-01;2;7
MR386;CONJUNCTIVE_CONTRACT;Test-16;2;10
MR363;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR27;CONJUNCTIVE_CONTRACT;Test-02;4;7
MR320;SHUFFLING_EXTEND;Test-13;5;5
MR147;CONJUNCTIVE_CONTRACT;Test-07;2;7
MR61;CONJUNCTIVE_CONTRACT;Test-03;3;11
MR390;CONJUNCTIVE_EXTEND;Test-16;2;3
MR182;CONJUNCTIVE_EXTEND;Test-08;4;4
MR350;SHUFFLING_EXTEND;Test-14;3;3
MR334;CONJUNCTIVE_CONTRACT;Test-14;4;8
MR266;CONJUNCTIVE_EXTEND;Test-11;4;4
MR136;CONJUNCTIVE_EXTEND;Test-06;3;4
MR417;CONJUNCTIVE_EXTEND;Test-17;2;7
MR68;CONJUNCTIVE_EXTEND;Test-03;2;2
MR17;CONJUNCTIVE_EXTEND;Test-01;3;7
MR407;CONJUNCTIVE_CONTRACT;Test-17;2;6
MR76;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR73;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR6;CONJUNCTIVE_CONTRACT;Test-01;2;6
MR242;CONJUNCTIVE_EXTEND;Test-10;3;6
MR230;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR71;DISJOINT_EXTEND;Test-03;5;5
MR49;CONJUNCTIVE_EXTEND;Test-02;4;6
MR118;CONJUNCTIVE_EXTEND;Test-05;2;7
MR37;CONJUNCTIVE_CONTRACT;Test-02;2;7
MR169;CONJUNCTIVE_CONTRACT;Test-08;2;9
MR287;CONJUNCTIVE_EXTEND;Test-12;2;5
MR79;CONJUNCTIVE_CONTRACT;Test-04;2;4
MR72;EQUIVALENCE_EXTEND;Test-03;1;1
MR411;CONJUNCTIVE_EXTEND;Test-17;5;7
MR234;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR25;SHUFFLING_EXTEND;Test-01;5;5
MR11;CONJUNCTIVE_EXTEND;Test-01;2;7
MR158;CONJUNCTIVE_EXTEND;Test-07;5;6
MR359;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR278;CONJUNCTIVE_CONTRACT;Test-12;1;8
MR353;CONJUNCTIVE_CONTRACT;Test-15;4;6
MR164;CONJUNCTIVE_EXTEND;Test-07;3;6
MR250;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR377;CONJUNCTIVE_CONTRACT;Test-16;1;10
MR86;CONJUNCTIVE_EXTEND;Test-04;2;9
MR301;CONJUNCTIVE_CONTRACT;Test-13;3;8
MR328;CONJUNCTIVE_CONTRACT;Test-14;1;8
MR210;CONJUNCTIVE_EXTEND;Test-09;2;6
MR364;CONJUNCTIVE_EXTEND;Test-15;4;7
MR129;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR30;CONJUNCTIVE_CONTRACT;Test-02;4;7
MR286;CONJUNCTIVE_EXTEND;Test-12;2;5
MR252;CONJUNCTIVE_CONTRACT;Test-11;2;9
MR197;CONJUNCTIVE_CONTRACT;Test-09;2;7
MR421;CONJUNCTIVE_EXTEND;Test-17;3;7
MR294;CONJUNCTIVE_CONTRACT;Test-13;5;8
MR121;EQUIVALENCE_EXTEND;Test-05;1;1
MR108;CONJUNCTIVE_EXTEND;Test-05;1;7
MR307;CONJUNCTIVE_EXTEND;Test-13;3;5
MR256;CONJUNCTIVE_CONTRACT;Test-11;5;9
MR41;CONJUNCTIVE_EXTEND;Test-02;3;6
MR219;CONJUNCTIVE_EXTEND;Test-09;2;6
MR343;CONJUNCTIVE_EXTEND;Test-14;1;5
MR413;CONJUNCTIVE_EXTEND;Test-17;3;7
MR325;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR150;CONJUNCTIVE_CONTRACT;Test-07;2;7
MR327;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR114;CONJUNCTIVE_EXTEND;Test-05;2;7
MR137;CONJUNCTIVE_EXTEND;Test-06;3;4
MR170;CONJUNCTIVE_CONTRACT;Test-08;4;9
MR271;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR183;CONJUNCTIVE_EXTEND;Test-08;2;4
MR107;CONJUNCTIVE_EXTEND;Test-05;2;7
MR142;SHUFFLING_EXTEND;Test-06;4;4
MR224;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR42;CONJUNCTIVE_EXTEND;Test-02;4;6
MR70;SHUFFLING_EXTEND;Test-03;5;5
MR312;CONJUNCTIVE_EXTEND;Test-13;4;5
MR181;CONJUNCTIVE_EXTEND;Test-08;3;4
MR335;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR404;CONJUNCTIVE_CONTRACT;Test-17;2;6
MR279;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR145;CONJUNCTIVE_CONTRACT;Test-07;4;7
MR289;CONJUNCTIVE_EXTEND;Test-12;2;5
MR329;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR246;CONJUNCTIVE_CONTRACT;Test-11;5;9
MR397;CONJUNCTIVE_EXTEND;Test-16;3;3
MR341;CONJUNCTIVE_EXTEND;Test-14;2;5
MR344;CONJUNCTIVE_EXTEND;Test-14;3;5
MR22;CONJUNCTIVE_EXTEND;Test-01;1;7
MR163;CONJUNCTIVE_EXTEND;Test-07;3;6
MR336;CONJUNCTIVE_EXTEND;Test-14;2;5
MR134;CONJUNCTIVE_EXTEND;Test-06;3;4
MR199;CONJUNCTIVE_CONTRACT;Test-09;3;7
