MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR69;CONJUNCTIVE_CONTRACT;Test-03;9;1;7;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[location, projectsIHaveBacked, projectsWeLove, raised, recommendedForMe, searchQuery, subcategory];[];[];[];[];[]
MR161;DISJOINT_EXTEND;Test-06;11;2;2;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised:<75% raised, category, subcategory];[raised:75% to 100% raised];[raised:>100% raised];[];[];[];[]
MR434;DISJOINT_EXTEND;Test-16;13;2;2;[searchQuery, location, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, amountPledged, goal, raised, category, subcategory];[filterProjects:successfulProjects];[filterProjects:upcomingProjects];[];[];[];[]
MR141;CONJUNCTIVE_CONTRACT;Test-06;11;2;9;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[amountPledged, following, projectsIHaveBacked, projectsWeLove, recommendedForMe, savedProjects, searchQuery, subcategory];[raised];[];[];[];[]
MR124;CONJUNCTIVE_CONTRACT;Test-05;8;3;6;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[projectsIHaveBacked, projectsWeLove, recommendedForMe, searchQuery];[filterProjects];[following];[];[];[]
MR97;CONJUNCTIVE_CONTRACT;Test-04;11;2;9;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[filterProjects, projectsWeLove, recommendedForMe, subcategory];[amountPledged, goal, projectsIHaveBacked, savedProjects, searchQuery];[];[];[];[]
MR59;CONJUNCTIVE_CONTRACT;Test-03;9;4;7;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[recommendedForMe];[projectsIHaveBacked, projectsWeLove, subcategory];[location, raised];[searchQuery];[];[]
MR65;CONJUNCTIVE_CONTRACT;Test-03;9;3;7;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[projectsIHaveBacked];[location, raised, recommendedForMe, searchQuery, subcategory];[projectsWeLove];[];[];[]
MR491;DISJOINT_EXTEND;Test-18;8;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects:showProjectsIHaveSaved, recommendedForMe, filterProjects, goal, category];[savedProjects:showProjectsIHaveNotSaved];[];[];[];[];[]
MR63;CONJUNCTIVE_CONTRACT;Test-03;9;3;7;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[location, projectsWeLove, recommendedForMe, searchQuery, subcategory];[raised];[projectsIHaveBacked];[];[];[]
MR393;CONJUNCTIVE_CONTRACT;Test-15;8;4;6;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[following, projectsWeLove, recommendedForMe];[raised];[searchQuery];[subcategory];[];[]
MR148;CONJUNCTIVE_CONTRACT;Test-06;11;2;9;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[amountPledged, following, projectsIHaveBacked, projectsWeLove, raised, recommendedForMe, savedProjects, searchQuery];[subcategory];[];[];[];[]
MR392;CONJUNCTIVE_CONTRACT;Test-15;8;3;6;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[following, projectsWeLove, searchQuery];[raised];[recommendedForMe, subcategory];[];[];[]
MR170;CONJUNCTIVE_CONTRACT;Test-07;10;3;8;[sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[amountPledged, following, goal, projectsWeLove, recommendedForMe, subcategory];[projectsIHaveBacked];[filterProjects];[];[];[]
MR307;CONJUNCTIVE_CONTRACT;Test-12;10;2;8;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[filterProjects, following];[amountPledged, location, projectsWeLove, recommendedForMe, savedProjects, subcategory];[];[];[];[]
MR320;CONJUNCTIVE_EXTEND;Test-12;10;2;4;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[goal, projectsIHaveBacked, searchQuery];[raised];[];[];[];[]
MR76;CONJUNCTIVE_EXTEND;Test-03;9;1;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[amountPledged, filterProjects, following, goal, savedProjects];[];[];[];[];[]
MR248;CONJUNCTIVE_CONTRACT;Test-10;9;2;7;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory];[amountPledged, location, projectsWeLove, raised, savedProjects, subcategory];[recommendedForMe];[];[];[];[]
MR291;DISJOINT_EXTEND;Test-11;10;3;3;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, goal:<$1,000 goal, raised, category];[goal:$1,000 to $10,000 goal];[goal:$10,000 to $100,000 goal];[goal:$100,000 to $1,000,000 goal];[];[];[]
MR412;COMPLETE_EXTEND;Test-15;8;5;5;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[goal:<$1,000 goal];[goal:$1,000 to $10,000 goal];[goal:$10,000 to $100,000 goal];[goal:$100,000 to $1,000,000 goal];[goal:>$1,000,000 goal];[]
MR74;CONJUNCTIVE_EXTEND;Test-03;9;2;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[filterProjects, following, goal, savedProjects];[amountPledged];[];[];[];[]
MR322;DISJOINT_EXTEND;Test-12;10;1;1;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory:Tabletop Games];[subcategory:Conceptual Art];[];[];[];[];[]
MR306;CONJUNCTIVE_CONTRACT;Test-12;10;5;8;[location, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[filterProjects, following, savedProjects];[recommendedForMe];[subcategory];[projectsWeLove];[amountPledged, location];[]
MR3;CONJUNCTIVE_CONTRACT;Test-01;10;2;8;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[filterProjects, following, projectsWeLove, recommendedForMe, savedProjects, searchQuery, subcategory];[amountPledged];[];[];[];[]
MR189;CONJUNCTIVE_CONTRACT;Test-08;9;3;7;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, amountPledged, goal, category];[amountPledged, following, projectsWeLove, searchQuery];[savedProjects];[goal, recommendedForMe];[];[];[]
MR341;CONJUNCTIVE_CONTRACT;Test-13;10;3;8;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[raised, savedProjects];[location, projectsIHaveBacked, projectsWeLove, searchQuery];[following, recommendedForMe];[];[];[]
MR443;CONJUNCTIVE_CONTRACT;Test-17;10;3;8;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category];[following, location, projectsIHaveBacked, projectsWeLove, raised];[amountPledged];[recommendedForMe, savedProjects];[];[];[]
MR96;CONJUNCTIVE_CONTRACT;Test-04;11;3;9;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[amountPledged, filterProjects, projectsIHaveBacked, projectsWeLove, subcategory];[recommendedForMe, savedProjects, searchQuery];[goal];[];[];[]
MR31;CONJUNCTIVE_CONTRACT;Test-02;10;3;8;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[following, goal, location, projectsIHaveBacked, raised, savedProjects];[recommendedForMe];[projectsWeLove];[];[];[]
MR258;CONJUNCTIVE_EXTEND;Test-10;9;3;5;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory];[filterProjects, projectsIHaveBacked];[goal];[following, searchQuery];[];[];[]
MR237;COMPLETE_EXTEND;Test-09;11;3;3;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory];[raised:<75% raised];[raised:75% to 100% raised];[raised:>100% raised];[];[];[]
MR380;DISJOINT_EXTEND;Test-14;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, raised, category, subcategory];[filterProjects:successfulProjects];[];[];[];[];[]
MR474;CONJUNCTIVE_CONTRACT;Test-18;8;3;6;[searchQuery, sortBy, projectsWeLove, savedProjects, recommendedForMe, filterProjects, goal, category];[goal, recommendedForMe];[projectsWeLove, searchQuery];[filterProjects, savedProjects];[];[];[]
MR80;SHUFFLING_EXTEND;Test-03;9;5;5;[searchQuery, location, sortBy:Popularity, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[sortBy:Magic];[sortBy:Newest];[sortBy:EndDate];[sortBy:MostFunded];[sortBy:MostBacked];[]
MR407;DISJOINT_EXTEND;Test-15;8;2;2;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory:Tabletop Games];[subcategory:Conceptual Art];[subcategory:Digital Art];[];[];[];[]
MR385;COMPLETE_EXTEND;Test-14;10;5;5;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category, subcategory];[goal:<$1,000 goal];[goal:$1,000 to $10,000 goal];[goal:$10,000 to $100,000 goal];[goal:$100,000 to $1,000,000 goal];[goal:>$1,000,000 goal];[]
MR159;DISJOINT_EXTEND;Test-06;11;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory:Tabletop Games];[subcategory:Conceptual Art];[];[];[];[];[]
MR110;DISJOINT_EXTEND;Test-04;11;3;3;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory:Tabletop Games];[subcategory:Conceptual Art];[subcategory:Digital Art];[subcategory:Mixed Media];[];[];[]
MR262;SHUFFLING_EXTEND;Test-10;9;2;2;[location, sortBy:Popularity, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory];[sortBy:Magic];[sortBy:Newest];[];[];[];[]
MR231;DISJOINT_EXTEND;Test-09;11;2;2;[searchQuery, location, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, goal, category, subcategory:Tabletop Games];[subcategory:Conceptual Art];[subcategory:Digital Art];[];[];[];[]
MR294;DISJOINT_EXTEND;Test-11;10;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects:liveProjects, goal, raised, category];[filterProjects:successfulProjects];[];[];[];[];[]
MR241;CONJUNCTIVE_CONTRACT;Test-10;9;6;7;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory];[amountPledged, location];[projectsWeLove];[recommendedForMe];[subcategory];[savedProjects];[raised]
MR142;CONJUNCTIVE_CONTRACT;Test-06;11;3;9;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[following, projectsIHaveBacked, projectsWeLove, recommendedForMe, subcategory];[amountPledged, savedProjects, searchQuery];[raised];[];[];[]
MR34;CONJUNCTIVE_CONTRACT;Test-02;10;3;8;[location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, goal, raised, category];[goal, recommendedForMe];[projectsIHaveBacked, projectsWeLove, raised, savedProjects];[following, location];[];[];[]
MR354;SHUFFLING_EXTEND;Test-13;10;5;5;[searchQuery, location, sortBy:Popularity, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[sortBy:Magic];[sortBy:Newest];[sortBy:EndDate];[sortBy:MostFunded];[sortBy:MostBacked];[]
MR419;CONJUNCTIVE_CONTRACT;Test-16;13;2;11;[searchQuery, location, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, raised, category, subcategory];[amountPledged, filterProjects, projectsIHaveBacked, projectsWeLove, raised, recommendedForMe, subcategory];[goal, location, savedProjects, searchQuery];[];[];[];[]
MR10;CONJUNCTIVE_CONTRACT;Test-01;10;2;8;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[savedProjects];[amountPledged, filterProjects, following, projectsWeLove, recommendedForMe, searchQuery, subcategory];[];[];[];[]
MR169;CONJUNCTIVE_CONTRACT;Test-07;10;4;8;[sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[amountPledged, filterProjects, goal, recommendedForMe];[projectsIHaveBacked, subcategory];[following];[projectsWeLove];[];[]
MR131;CONJUNCTIVE_EXTEND;Test-05;8;2;3;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[savedProjects, subcategory];[goal];[];[];[];[]
MR78;CONJUNCTIVE_EXTEND;Test-03;9;3;5;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory];[savedProjects];[following, goal];[amountPledged, filterProjects];[];[];[]
MR379;DISJOINT_EXTEND;Test-14;10;2;2;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, raised, category:Games, subcategory];[category:Art];[category:Comics];[];[];[];[]
MR0;CONJUNCTIVE_CONTRACT;Test-01;10;2;8;[searchQuery, sortBy, projectsWeLove, savedProjects, following, recommendedForMe, filterProjects, amountPledged, category, subcategory];[amountPledged];[filterProjects, following, projectsWeLove, recommendedForMe, savedProjects, searchQuery, subcategory];[];[];[];[]
MR145;CONJUNCTIVE_CONTRACT;Test-06;11;4;9;[searchQuery, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, amountPledged, raised, category, subcategory];[following, raised, searchQuery];[amountPledged, projectsIHaveBacked, savedProjects, subcategory];[projectsWeLove];[recommendedForMe];[];[]
MR360;COMPLETE_EXTEND;Test-13;10;5;5;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[amountPledged:<$1,000 pledged];[amountPledged:$1,000 to $10,000 pledged];[amountPledged:$10,000 to $100,000 pledged];[amountPledged:$100,000 to $1,000,000 pledged];[amountPledged:>$1,000,000 pledged];[]
MR256;CONJUNCTIVE_EXTEND;Test-10;9;3;5;[location, sortBy, projectsWeLove, savedProjects, recommendedForMe, amountPledged, raised, category, subcategory];[following, goal, searchQuery];[filterProjects];[projectsIHaveBacked];[];[];[]
MR347;CONJUNCTIVE_EXTEND;Test-13;10;3;4;[searchQuery, location, sortBy, projectsWeLove, savedProjects, following, projectsIHaveBacked, recommendedForMe, raised, category];[filterProjects, subcategory];[goal];[amountPledged];[];[];[]
MR400;CONJUNCTIVE_EXTEND;Test-15;8;2;3;[searchQuery, sortBy, projectsWeLove, following, recommendedForMe, raised, category, subcategory];[filterProjects];[amountPledged, savedProjects];[];[];[];[]
MR121;CONJUNCTIVE_CONTRACT;Test-05;8;2;6;[searchQuery, sortBy, projectsWeLove, following, projectsIHaveBacked, recommendedForMe, filterProjects, category];[projectsIHaveBacked, projectsWeLove, recommendedForMe];[filterProjects, following, searchQuery];[];[];[];[]
MR100;CONJUNCTIVE_CONTRACT;Test-04;11;4;9;[searchQuery, sortBy, projectsWeLove, savedProjects, projectsIHaveBacked, recommendedForMe, filterProjects, amountPledged, goal, category, subcategory];[filterProjects, goal, recommendedForMe, subcategory];[projectsIHaveBacked, searchQuery];[amountPledged, savedProjects];[projectsWeLove];[];[]
MR85;DISJOINT_EXTEND;Test-03;9;1;1;[searchQuery, location, sortBy, projectsWeLove, projectsIHaveBacked, recommendedForMe, raised, category, subcategory:Video Games];[subcategory:Conceptual Art];[];[];[];[];[]
MR205;DISJOINT_EXTEND;Test-08;9;1;1;[searchQuery, sortBy, projectsWeLove, savedProjects, following:showProjectsIDoNotFollow, recommendedForMe, amountPledged, goal, category];[following:showProjectsIFollow];[];[];[];[];[]
