MR;Type;STC;FUTCs;LocalDistance
MR385;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR284;DISJOINT_EXTEND;Test-11;1;1
MR402;DISJOINT_EXTEND;Test-15;2;2
MR157;CONJUNCTIVE_CONTRACT;Test-07;5;8
MR446;CONJUNCTIVE_EXTEND;Test-17;3;4
MR140;CONJUNCTIVE_CONTRACT;Test-06;5;9
MR339;CONJUNCTIVE_EXTEND;Test-13;2;4
MR182;CONJUNCTIVE_CONTRACT;Test-08;1;7
MR28;COMPLETE_EXTEND;Test-01;5;5
MR335;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR220;CONJUNCTIVE_EXTEND;Test-09;2;3
MR78;COMPLETE_EXTEND;Test-03;2;2
MR304;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR147;DISJOINT_EXTEND;Test-06;1;1
MR388;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR343;CONJUNCTIVE_EXTEND;Test-13;3;4
MR203;DISJOINT_EXTEND;Test-08;2;2
MR191;CONJUNCTIVE_EXTEND;Test-08;1;2
MR82;CONJUNCTIVE_CONTRACT;Test-04;1;9
MR131;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR302;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR483;CONJUNCTIVE_EXTEND;Test-18;2;6
MR441;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR170;CONJUNCTIVE_EXTEND;Test-07;1;3
MR240;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR216;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR412;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR424;DISJOINT_EXTEND;Test-16;2;2
MR95;SHUFFLING_EXTEND;Test-04;5;5
MR337;CONJUNCTIVE_EXTEND;Test-13;1;4
MR164;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR168;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR109;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR173;DISJOINT_EXTEND;Test-07;1;1
MR64;CONJUNCTIVE_EXTEND;Test-03;1;5
MR22;DISJOINT_EXTEND;Test-01;1;1
MR369;CONJUNCTIVE_EXTEND;Test-14;1;2
MR408;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR151;DISJOINT_EXTEND;Test-06;2;2
MR470;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR344;CONJUNCTIVE_EXTEND;Test-13;2;4
MR440;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR259;DISJOINT_EXTEND;Test-10;3;3
MR128;COMPLETE_EXTEND;Test-05;3;3
MR86;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR246;CONJUNCTIVE_EXTEND;Test-10;1;5
MR199;DISJOINT_EXTEND;Test-08;4;4
MR291;COMPLETE_EXTEND;Test-11;5;5
MR272;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR434;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR486;DISJOINT_EXTEND;Test-18;2;2
MR4;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR423;DISJOINT_EXTEND;Test-16;1;1
MR489;COMPLETE_EXTEND;Test-18;2;2
MR242;CONJUNCTIVE_CONTRACT;Test-10;1;7
MR373;DISJOINT_EXTEND;Test-14;6;6
MR350;DISJOINT_EXTEND;Test-13;1;1
MR354;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR300;CONJUNCTIVE_CONTRACT;Test-12;2;8
MR175;DISJOINT_EXTEND;Test-07;2;2
MR464;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR297;CONJUNCTIVE_CONTRACT;Test-12;1;8
MR356;CONJUNCTIVE_CONTRACT;Test-14;5;8
MR311;CONJUNCTIVE_EXTEND;Test-12;2;4
MR380;CONJUNCTIVE_CONTRACT;Test-15;1;6
MR477;CONJUNCTIVE_EXTEND;Test-18;3;6
MR75;DISJOINT_EXTEND;Test-03;3;3
MR9;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR332;CONJUNCTIVE_CONTRACT;Test-13;5;8
MR15;CONJUNCTIVE_EXTEND;Test-01;4;4
MR270;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR13;CONJUNCTIVE_EXTEND;Test-01;2;4
MR333;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR431;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR427;DISJOINT_EXTEND;Test-16;1;1
MR444;CONJUNCTIVE_EXTEND;Test-17;3;4
MR320;DISJOINT_EXTEND;Test-12;2;2
MR105;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR18;CONJUNCTIVE_EXTEND;Test-01;2;4
MR386;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR414;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR107;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR341;CONJUNCTIVE_EXTEND;Test-13;3;4
MR48;DISJOINT_EXTEND;Test-02;1;1
MR378;COMPLETE_EXTEND;Test-14;5;5
MR411;CONJUNCTIVE_CONTRACT;Test-16;4;11
MR355;CONJUNCTIVE_CONTRACT;Test-14;4;8
MR65;CONJUNCTIVE_EXTEND;Test-03;2;5
MR61;CONJUNCTIVE_EXTEND;Test-03;2;5
MR452;SHUFFLING_EXTEND;Test-17;4;4
MR211;CONJUNCTIVE_CONTRACT;Test-09;5;9
MR24;DISJOINT_EXTEND;Test-01;1;1
MR94;CONJUNCTIVE_EXTEND;Test-04;1;2
MR62;CONJUNCTIVE_EXTEND;Test-03;2;5
