MR;Type;STC;FUTCs;LocalDistance
MR107;DISJOINT_EXTEND;Test-04;4;4
MR454;DISJOINT_EXTEND;Test-17;3;3
MR143;COMPLETE_EXTEND;Test-05;2;2
MR128;CONJUNCTIVE_EXTEND;Test-05;1;2
MR114;COMPLETE_EXTEND;Test-04;3;3
MR93;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR393;CONJUNCTIVE_EXTEND;Test-15;3;5
MR264;DISJOINT_EXTEND;Test-10;2;2
MR353;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR447;CONJUNCTIVE_EXTEND;Test-17;3;4
MR420;DISJOINT_EXTEND;Test-16;3;3
MR37;CONJUNCTIVE_CONTRACT;Test-02;1;8
MR279;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR408;CONJUNCTIVE_CONTRACT;Test-16;1;11
MR80;DISJOINT_EXTEND;Test-03;2;2
MR115;COMPLETE_EXTEND;Test-04;2;2
MR240;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR222;CONJUNCTIVE_EXTEND;Test-09;2;3
MR370;DISJOINT_EXTEND;Test-14;1;1
MR397;DISJOINT_EXTEND;Test-15;2;2
MR468;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR208;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR284;CONJUNCTIVE_CONTRACT;Test-11;2;8
MR476;CONJUNCTIVE_EXTEND;Test-18;3;6
MR449;DISJOINT_EXTEND;Test-17;2;2
MR249;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR431;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR417;CONJUNCTIVE_EXTEND;Test-16;1;1
MR69;CONJUNCTIVE_EXTEND;Test-03;2;5
MR118;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR112;DISJOINT_EXTEND;Test-04;2;2
MR355;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR235;COMPLETE_EXTEND;Test-09;3;3
MR307;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR382;CONJUNCTIVE_CONTRACT;Test-15;4;6
MR117;CONJUNCTIVE_CONTRACT;Test-05;1;6
MR195;CONJUNCTIVE_CONTRACT;Test-08;4;7
MR131;CONJUNCTIVE_EXTEND;Test-05;2;4
MR116;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR132;CONJUNCTIVE_EXTEND;Test-05;1;2
MR275;CONJUNCTIVE_CONTRACT;Test-11;4;8
MR84;COMPLETE_EXTEND;Test-03;2;2
MR155;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR369;SHUFFLING_EXTEND;Test-14;1;1
MR243;CONJUNCTIVE_CONTRACT;Test-10;3;7
MR262;DISJOINT_EXTEND;Test-10;2;2
MR159;CONJUNCTIVE_EXTEND;Test-06;1;1
MR47;CONJUNCTIVE_EXTEND;Test-02;3;4
MR442;CONJUNCTIVE_EXTEND;Test-17;2;4
MR236;COMPLETE_EXTEND;Test-09;5;5
MR215;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR424;DISJOINT_EXTEND;Test-16;1;1
MR81;DISJOINT_EXTEND;Test-03;4;4
MR43;CONJUNCTIVE_EXTEND;Test-02;2;4
MR340;CONJUNCTIVE_EXTEND;Test-13;1;4
MR318;DISJOINT_EXTEND;Test-12;1;1
MR147;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR190;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR230;DISJOINT_EXTEND;Test-09;1;1
MR381;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR392;CONJUNCTIVE_EXTEND;Test-15;1;4
MR261;SHUFFLING_EXTEND;Test-10;4;4
MR229;DISJOINT_EXTEND;Test-09;4;4
MR223;CONJUNCTIVE_EXTEND;Test-09;2;3
MR324;DISJOINT_EXTEND;Test-12;3;3
MR367;CONJUNCTIVE_EXTEND;Test-14;1;3
MR482;DISJOINT_EXTEND;Test-18;2;2
MR358;CONJUNCTIVE_CONTRACT;Test-14;1;8
MR176;CONJUNCTIVE_CONTRACT;Test-07;4;8
MR189;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR360;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR73;CONJUNCTIVE_EXTEND;Test-03;1;5
MR315;CONJUNCTIVE_EXTEND;Test-12;3;4
MR371;DISJOINT_EXTEND;Test-14;1;1
MR376;DISJOINT_EXTEND;Test-14;3;3
MR465;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR42;CONJUNCTIVE_EXTEND;Test-02;2;4
MR207;COMPLETE_EXTEND;Test-08;2;2
MR359;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR98;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR100;CONJUNCTIVE_EXTEND;Test-04;2;2
MR345;CONJUNCTIVE_EXTEND;Test-13;2;4
MR170;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR138;DISJOINT_EXTEND;Test-05;1;1
MR267;DISJOINT_EXTEND;Test-10;1;1
MR433;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR310;CONJUNCTIVE_EXTEND;Test-12;1;4
MR184;DISJOINT_EXTEND;Test-07;1;1
MR75;CONJUNCTIVE_EXTEND;Test-03;3;5
MR85;COMPLETE_EXTEND;Test-03;5;5
MR403;COMPLETE_EXTEND;Test-15;5;5
MR343;CONJUNCTIVE_EXTEND;Test-13;2;4
MR142;COMPLETE_EXTEND;Test-05;5;5
MR276;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR146;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR204;DISJOINT_EXTEND;Test-08;4;4
MR396;DISJOINT_EXTEND;Test-15;1;1
MR314;CONJUNCTIVE_EXTEND;Test-12;2;4
MR384;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR220;CONJUNCTIVE_EXTEND;Test-09;1;3
MR336;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR71;CONJUNCTIVE_EXTEND;Test-03;3;5
MR338;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR364;CONJUNCTIVE_CONTRACT;Test-14;5;8
MR477;CONJUNCTIVE_EXTEND;Test-18;4;6
MR436;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR282;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR62;CONJUNCTIVE_CONTRACT;Test-03;4;7
MR467;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR48;CONJUNCTIVE_EXTEND;Test-02;2;4
MR464;CONJUNCTIVE_CONTRACT;Test-18;4;6
MR11;CONJUNCTIVE_CONTRACT;Test-01;5;8
MR425;DISJOINT_EXTEND;Test-16;2;2
MR141;COMPLETE_EXTEND;Test-05;5;5
MR316;CONJUNCTIVE_EXTEND;Test-12;3;4
MR416;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR246;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR96;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR444;CONJUNCTIVE_EXTEND;Test-17;3;4
MR309;CONJUNCTIVE_EXTEND;Test-12;2;4
MR453;DISJOINT_EXTEND;Test-17;1;1
MR203;DISJOINT_EXTEND;Test-08;1;1
MR257;CONJUNCTIVE_EXTEND;Test-10;2;5
MR102;CONJUNCTIVE_EXTEND;Test-04;1;2
MR288;CONJUNCTIVE_EXTEND;Test-11;2;3
MR458;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR349;DISJOINT_EXTEND;Test-13;1;1
MR377;COMPLETE_EXTEND;Test-14;2;2
MR194;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR156;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR323;DISJOINT_EXTEND;Test-12;2;2
MR344;CONJUNCTIVE_EXTEND;Test-13;2;4
MR72;CONJUNCTIVE_EXTEND;Test-03;3;5
MR383;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR311;CONJUNCTIVE_EXTEND;Test-12;4;4
MR373;DISJOINT_EXTEND;Test-14;1;1
MR296;COMPLETE_EXTEND;Test-11;2;2
MR295;COMPLETE_EXTEND;Test-11;5;5
