MR;Type;STC;FUTCs;LocalDistance
MR80;CONJUNCTIVE_EXTEND;Test-03;3;5
MR200;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR222;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR32;CONJUNCTIVE_CONTRACT;Test-02;4;8
MR337;DISJOINT_EXTEND;Test-12;2;2
MR391;DISJOINT_EXTEND;Test-14;1;1
MR197;COMPLETE_EXTEND;Test-07;2;2
MR22;CONJUNCTIVE_EXTEND;Test-01;3;4
MR17;CONJUNCTIVE_EXTEND;Test-01;1;4
MR66;CONJUNCTIVE_CONTRACT;Test-03;2;7
MR452;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR481;CONJUNCTIVE_CONTRACT;Test-18;1;6
MR176;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR268;CONJUNCTIVE_EXTEND;Test-10;2;5
MR252;COMPLETE_EXTEND;Test-09;3;3
MR457;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR330;CONJUNCTIVE_EXTEND;Test-12;3;4
MR441;DISJOINT_EXTEND;Test-16;1;1
MR175;CONJUNCTIVE_CONTRACT;Test-07;5;8
MR92;COMPLETE_EXTEND;Test-03;2;2
MR476;DISJOINT_EXTEND;Test-17;4;4
MR487;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR203;CONJUNCTIVE_CONTRACT;Test-08;3;7
MR504;SHUFFLING_EXTEND;Test-18;6;6
MR425;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR104;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR294;CONJUNCTIVE_CONTRACT;Test-11;3;8
MR195;DISJOINT_EXTEND;Test-07;1;1
MR257;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR358;CONJUNCTIVE_EXTEND;Test-13;3;4
MR26;DISJOINT_EXTEND;Test-01;2;2
MR2;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR284;COMPLETE_EXTEND;Test-10;2;2
MR465;CONJUNCTIVE_EXTEND;Test-17;3;4
MR482;CONJUNCTIVE_CONTRACT;Test-18;2;6
MR74;CONJUNCTIVE_EXTEND;Test-03;3;5
MR126;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR228;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR153;CONJUNCTIVE_CONTRACT;Test-06;3;9
MR385;CONJUNCTIVE_EXTEND;Test-14;1;1
MR173;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR151;CONJUNCTIVE_CONTRACT;Test-06;5;9
MR238;CONJUNCTIVE_EXTEND;Test-09;3;3
MR400;CONJUNCTIVE_CONTRACT;Test-15;5;6
MR102;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR14;CONJUNCTIVE_EXTEND;Test-01;3;4
MR448;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR241;CONJUNCTIVE_EXTEND;Test-09;2;3
MR168;DISJOINT_EXTEND;Test-06;1;1
MR54;DISJOINT_EXTEND;Test-02;3;3
MR474;DISJOINT_EXTEND;Test-17;1;1
MR362;SHUFFLING_EXTEND;Test-13;3;3
MR505;DISJOINT_EXTEND;Test-18;2;2
MR115;DISJOINT_EXTEND;Test-04;4;4
MR349;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR182;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR133;CONJUNCTIVE_EXTEND;Test-05;1;4
MR323;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR470;CONJUNCTIVE_EXTEND;Test-17;2;4
MR251;COMPLETE_EXTEND;Test-09;2;2
MR155;CONJUNCTIVE_CONTRACT;Test-06;2;9
MR343;CONJUNCTIVE_CONTRACT;Test-13;5;8
MR128;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR82;CONJUNCTIVE_EXTEND;Test-03;2;5
MR262;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR413;SHUFFLING_EXTEND;Test-15;2;2
MR373;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR87;DISJOINT_EXTEND;Test-03;3;3
MR298;CONJUNCTIVE_EXTEND;Test-11;2;3
MR366;DISJOINT_EXTEND;Test-13;1;1
MR130;CONJUNCTIVE_CONTRACT;Test-05;3;6
MR213;CONJUNCTIVE_EXTEND;Test-08;1;2
MR150;CONJUNCTIVE_CONTRACT;Test-06;5;9
MR67;CONJUNCTIVE_CONTRACT;Test-03;3;7
MR13;CONJUNCTIVE_EXTEND;Test-01;2;4
MR202;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR229;CONJUNCTIVE_CONTRACT;Test-09;2;9
MR322;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR335;DISJOINT_EXTEND;Test-12;5;5
MR381;CONJUNCTIVE_EXTEND;Test-14;1;1
MR356;CONJUNCTIVE_EXTEND;Test-13;1;4
MR160;CONJUNCTIVE_EXTEND;Test-06;1;2
MR351;CONJUNCTIVE_CONTRACT;Test-13;5;8
MR224;CONJUNCTIVE_CONTRACT;Test-09;1;9
MR18;CONJUNCTIVE_EXTEND;Test-01;2;4
MR100;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR56;DISJOINT_EXTEND;Test-02;1;1
MR113;DISJOINT_EXTEND;Test-04;1;1
MR409;CONJUNCTIVE_EXTEND;Test-15;1;3
MR256;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR52;SHUFFLING_EXTEND;Test-02;3;3
MR6;CONJUNCTIVE_CONTRACT;Test-01;2;8
MR508;DISJOINT_EXTEND;Test-18;2;2
MR226;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR302;CONJUNCTIVE_EXTEND;Test-11;2;3
MR406;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR395;COMPLETE_EXTEND;Test-14;5;5
MR394;COMPLETE_EXTEND;Test-14;2;2
MR192;DISJOINT_EXTEND;Test-07;1;1
MR49;CONJUNCTIVE_EXTEND;Test-02;3;4
MR210;CONJUNCTIVE_EXTEND;Test-08;1;2
MR33;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR78;CONJUNCTIVE_EXTEND;Test-03;3;5
MR244;SHUFFLING_EXTEND;Test-09;2;2
MR124;CONJUNCTIVE_CONTRACT;Test-05;4;6
MR28;DISJOINT_EXTEND;Test-01;1;1
MR93;COMPLETE_EXTEND;Test-03;5;5
MR434;CONJUNCTIVE_CONTRACT;Test-16;2;11
MR363;DISJOINT_EXTEND;Test-13;1;1
