MR;Type;STC;FUTCs;LocalDistance
MR16;CONJUNCTIVE_EXTEND;Test-01;2;4
MR49;CONJUNCTIVE_EXTEND;Test-02;3;4
MR398;CONJUNCTIVE_CONTRACT;Test-15;2;6
MR377;DISJOINT_EXTEND;Test-14;1;1
MR348;CONJUNCTIVE_EXTEND;Test-13;3;4
MR179;CONJUNCTIVE_EXTEND;Test-07;2;3
MR123;CONJUNCTIVE_CONTRACT;Test-05;4;6
MR439;CONJUNCTIVE_CONTRACT;Test-17;5;8
MR271;DISJOINT_EXTEND;Test-10;2;2
MR306;CONJUNCTIVE_CONTRACT;Test-12;5;8
MR199;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR416;CONJUNCTIVE_CONTRACT;Test-16;3;11
MR89;COMPLETE_EXTEND;Test-03;2;2
MR131;SHUFFLING_EXTEND;Test-05;2;2
MR302;CONJUNCTIVE_CONTRACT;Test-12;3;8
MR188;DISJOINT_EXTEND;Test-07;1;1
MR383;COMPLETE_EXTEND;Test-14;5;5
MR321;SHUFFLING_EXTEND;Test-12;2;2
MR115;CONJUNCTIVE_CONTRACT;Test-05;2;6
MR331;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR172;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR106;DISJOINT_EXTEND;Test-04;4;4
MR215;CONJUNCTIVE_CONTRACT;Test-09;3;9
MR164;CONJUNCTIVE_CONTRACT;Test-07;3;8
MR269;DISJOINT_EXTEND;Test-10;3;3
MR225;CONJUNCTIVE_CONTRACT;Test-09;4;9
MR231;CONJUNCTIVE_EXTEND;Test-09;3;3
MR87;COMPLETE_EXTEND;Test-03;2;2
MR241;DISJOINT_EXTEND;Test-09;1;1
MR17;CONJUNCTIVE_EXTEND;Test-01;3;4
MR445;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR471;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR481;CONJUNCTIVE_EXTEND;Test-18;3;6
MR387;CONJUNCTIVE_CONTRACT;Test-15;3;6
MR426;SHUFFLING_EXTEND;Test-16;4;4
MR171;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR33;CONJUNCTIVE_CONTRACT;Test-02;1;8
MR491;COMPLETE_EXTEND;Test-18;5;5
MR246;CONJUNCTIVE_CONTRACT;Test-10;2;7
MR461;DISJOINT_EXTEND;Test-17;1;1
MR313;CONJUNCTIVE_EXTEND;Test-12;2;4
MR469;CONJUNCTIVE_CONTRACT;Test-18;5;6
MR465;CONJUNCTIVE_CONTRACT;Test-18;3;6
MR292;DISJOINT_EXTEND;Test-11;4;4
MR235;DISJOINT_EXTEND;Test-09;2;2
MR197;CONJUNCTIVE_CONTRACT;Test-08;1;7
MR97;CONJUNCTIVE_CONTRACT;Test-04;1;9
MR420;CONJUNCTIVE_CONTRACT;Test-16;5;11
MR335;CONJUNCTIVE_CONTRACT;Test-13;2;8
MR226;CONJUNCTIVE_CONTRACT;Test-09;1;9
MR191;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR196;CONJUNCTIVE_CONTRACT;Test-08;2;7
MR148;CONJUNCTIVE_CONTRACT;Test-06;4;9
MR358;CONJUNCTIVE_CONTRACT;Test-14;3;8
MR334;CONJUNCTIVE_CONTRACT;Test-13;4;8
MR83;DISJOINT_EXTEND;Test-03;1;1
MR363;CONJUNCTIVE_CONTRACT;Test-14;2;8
MR435;COMPLETE_EXTEND;Test-16;2;2
MR211;DISJOINT_EXTEND;Test-08;4;4
MR309;CONJUNCTIVE_CONTRACT;Test-12;4;8
MR56;DISJOINT_EXTEND;Test-02;3;3
MR11;CONJUNCTIVE_CONTRACT;Test-01;3;8
MR41;CONJUNCTIVE_CONTRACT;Test-02;3;8
MR101;CONJUNCTIVE_EXTEND;Test-04;1;2
MR443;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR267;SHUFFLING_EXTEND;Test-10;3;3
MR169;CONJUNCTIVE_CONTRACT;Test-07;2;8
MR129;CONJUNCTIVE_EXTEND;Test-05;3;5
