MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR380;CONJUNCTIVE_CONTRACT;Test-08;20;2;14;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[popularity_min, runtime_max, title_data, title_type];[US_certificates, color_info, filming_locations, genres, instant_watch_options, languages, plot, release_date_start, runtime_min, user_rating_max];[];[];[];[]
MR255;CONJUNCTIVE_EXTEND;Test-05;19;5;12;[title_type, release_date_end, user_rating_min, genres, title_groups, companies, US_certificates, countries, keyword, filming_locations, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, plot, title_data];[cast_crew, languages, release_date_start, runtime_min];[instant_watch_options, number_votes_max, popularity_min];[user_rating_max];[number_votes_min];[]
MR6;CONJUNCTIVE_CONTRACT;Test-01;20;2;13;[title, release_date_end, user_rating_max, genres, title_data, companies, instant_watch_options, US_certificates, color_info, keyword, languages, popularity_max, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, instant_watch_options, keyword, plot, release_date_end, sound_mix, user_rating_max];[color_info, companies, genres, languages, popularity_max, title_data];[];[];[];[]
MR978;CONJUNCTIVE_CONTRACT;Test-19;16;3;9;[title, release_date_start, user_rating_max, title_data, companies, US_certificates, languages, filming_locations, popularity_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[filming_locations, release_date_start, title_data];[companies, languages, popularity_max, sound_mix, user_rating_max];[US_certificates];[];[];[]
MR411;CONJUNCTIVE_EXTEND;Test-08;20;3;11;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[keyword, popularity_max, title_groups];[cast_crew, companies, countries, number_votes_max, number_votes_min, release_date_end, sound_mix];[user_rating_min];[];[];[]
MR1068;CONJUNCTIVE_EXTEND;Test-20;22;5;10;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[runtime_min, sound_mix];[US_certificates, languages, release_date_end, release_date_start];[filming_locations];[number_votes_max, number_votes_min];[keyword];[]
MR971;DISJOINT_EXTEND;Test-18;20;1;1;[title, release_date_end, user_rating_min, number_votes_min, genres, title_groups, title_data, companies, US_certificates, color_info, languages, popularity_max, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles:Include, display_options_format, display_options_page_size, sorted_by];[adult_titles:Exclude];[];[];[];[];[]
MR378;CONJUNCTIVE_CONTRACT;Test-08;20;4;14;[title_type, release_date_start, user_rating_max, genres, title_data, instant_watch_options, US_certificates, color_info, languages, filming_locations, popularity_min, plot, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, instant_watch_options, runtime_max, runtime_min];[color_info, languages, popularity_min, title_data, user_rating_max];[plot];[filming_locations, genres, release_date_start, title_type];[];[]
MR129;CONJUNCTIVE_CONTRACT;Test-03;24;5;18;[release_date_start, user_rating_max, number_votes_min, number_votes_max, genres, title_groups, companies, instant_watch_options, US_certificates, color_info, countries, keyword, languages, popularity_min, popularity_max, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, cast_crew, color_info, countries, number_votes_max, number_votes_min, popularity_max, runtime_min, sound_mix, title_groups, user_rating_max];[companies, keyword];[popularity_min, release_date_start];[genres, languages];[instant_watch_options];[]
MR568;CONJUNCTIVE_EXTEND;Test-11;24;3;8;[title, user_rating_min, user_rating_max, number_votes_min, genres, title_data, US_certificates, color_info, countries, languages, filming_locations, popularity_min, popularity_max, plot, cast_crew, runtime_min, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[instant_watch_options, keyword];[companies, number_votes_max, release_date_end, release_date_start, title_type];[title_groups];[];[];[]
