MR;Type;STC;FUTCs;LocalDistance
MR897;CONJUNCTIVE_EXTEND;Test-17;2;13
MR1004;CONJUNCTIVE_EXTEND;Test-19;3;16
MR764;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR993;CONJUNCTIVE_CONTRACT;Test-19;6;9
MR175;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR442;CONJUNCTIVE_CONTRACT;Test-09;4;16
MR355;CONJUNCTIVE_EXTEND;Test-07;3;12
MR130;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR269;COMPLETE_EXTEND;Test-05;4;4
MR1064;CONJUNCTIVE_EXTEND;Test-20;3;10
MR303;CONJUNCTIVE_EXTEND;Test-06;4;11
MR1061;CONJUNCTIVE_EXTEND;Test-20;3;10
MR746;CONJUNCTIVE_EXTEND;Test-14;2;9
MR1003;CONJUNCTIVE_EXTEND;Test-19;5;16
MR458;CONJUNCTIVE_EXTEND;Test-09;2;9
MR830;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR691;CONJUNCTIVE_EXTEND;Test-13;3;10
MR433;DISJOINT_EXTEND;Test-08;1;1
MR509;CONJUNCTIVE_CONTRACT;Test-10;5;14
MR79;CONJUNCTIVE_EXTEND;Test-02;2;11
MR505;CONJUNCTIVE_CONTRACT;Test-10;3;14
MR72;CONJUNCTIVE_CONTRACT;Test-02;1;14
MR1068;CONJUNCTIVE_EXTEND;Test-20;2;10
MR465;CONJUNCTIVE_EXTEND;Test-09;5;9
MR207;CONJUNCTIVE_EXTEND;Test-04;3;11
MR466;CONJUNCTIVE_EXTEND;Test-09;3;9
MR9;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR709;CONJUNCTIVE_CONTRACT;Test-14;6;16
MR216;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR599;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR1040;CONJUNCTIVE_CONTRACT;Test-20;3;15
MR513;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR7;CONJUNCTIVE_CONTRACT;Test-01;3;13
MR293;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR121;CONJUNCTIVE_CONTRACT;Test-03;3;18
MR679;CONJUNCTIVE_EXTEND;Test-13;3;10
MR884;CONJUNCTIVE_CONTRACT;Test-17;3;12
MR218;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR962;CONJUNCTIVE_EXTEND;Test-18;4;12
MR720;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR768;CONJUNCTIVE_CONTRACT;Test-15;2;12
MR329;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR288;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR305;CONJUNCTIVE_EXTEND;Test-06;2;11
MR913;DISJOINT_EXTEND;Test-17;1;1
MR932;CONJUNCTIVE_CONTRACT;Test-18;4;13
MR1001;CONJUNCTIVE_EXTEND;Test-19;6;12
MR1010;CONJUNCTIVE_EXTEND;Test-19;4;16
MR575;CONJUNCTIVE_EXTEND;Test-11;3;8
MR667;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR398;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR93;CONJUNCTIVE_EXTEND;Test-02;3;11
MR612;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR996;CONJUNCTIVE_EXTEND;Test-19;1;16
MR479;CONJUNCTIVE_EXTEND;Test-09;2;9
MR278;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR583;CONJUNCTIVE_EXTEND;Test-11;3;8
MR498;CONJUNCTIVE_CONTRACT;Test-10;5;14
MR274;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR420;CONJUNCTIVE_EXTEND;Test-08;3;11
MR1060;CONJUNCTIVE_EXTEND;Test-20;3;10
MR814;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR224;CONJUNCTIVE_CONTRACT;Test-05;5;13
MR334;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR310;CONJUNCTIVE_EXTEND;Test-06;4;11
MR250;CONJUNCTIVE_EXTEND;Test-05;5;12
MR412;CONJUNCTIVE_EXTEND;Test-08;4;11
MR849;CONJUNCTIVE_EXTEND;Test-16;3;11
MR941;CONJUNCTIVE_EXTEND;Test-18;6;12
MR968;DISJOINT_EXTEND;Test-18;1;1
MR1058;CONJUNCTIVE_EXTEND;Test-20;3;10
MR867;CONJUNCTIVE_CONTRACT;Test-17;4;12
MR194;CONJUNCTIVE_EXTEND;Test-04;3;11
MR846;CONJUNCTIVE_EXTEND;Test-16;3;11
MR860;DISJOINT_EXTEND;Test-16;1;1
MR300;CONJUNCTIVE_EXTEND;Test-06;3;11
MR977;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR299;CONJUNCTIVE_EXTEND;Test-06;4;11
MR483;CONJUNCTIVE_EXTEND;Test-09;4;9
MR345;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR234;CONJUNCTIVE_CONTRACT;Test-05;2;13
MR929;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR928;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR819;CONJUNCTIVE_CONTRACT;Test-16;3;14
MR940;CONJUNCTIVE_EXTEND;Test-18;3;12
MR1062;CONJUNCTIVE_EXTEND;Test-20;2;10
MR706;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR117;CONJUNCTIVE_CONTRACT;Test-03;4;18
MR673;CONJUNCTIVE_EXTEND;Test-13;3;10
MR59;CONJUNCTIVE_CONTRACT;Test-02;5;14
MR181;CONJUNCTIVE_CONTRACT;Test-04;4;14
MR74;CONJUNCTIVE_CONTRACT;Test-02;4;14
MR188;CONJUNCTIVE_CONTRACT;Test-04;3;14
MR967;DISJOINT_EXTEND;Test-18;1;1
MR147;CONJUNCTIVE_EXTEND;Test-03;3;7
MR190;CONJUNCTIVE_EXTEND;Test-04;3;11
MR431;SHUFFLING_EXTEND;Test-08;6;6
MR507;CONJUNCTIVE_CONTRACT;Test-10;4;14
MR163;CONJUNCTIVE_CONTRACT;Test-04;2;14
MR1037;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR590;CONJUNCTIVE_EXTEND;Test-11;3;8
MR336;CONJUNCTIVE_CONTRACT;Test-07;2;13
MR1039;CONJUNCTIVE_CONTRACT;Test-20;4;15
MR173;CONJUNCTIVE_CONTRACT;Test-04;5;14
MR641;CONJUNCTIVE_EXTEND;Test-12;5;15
MR405;CONJUNCTIVE_EXTEND;Test-08;5;11
MR338;CONJUNCTIVE_CONTRACT;Test-07;5;13
MR772;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR863;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR804;CONJUNCTIVE_EXTEND;Test-15;2;13
MR191;CONJUNCTIVE_EXTEND;Test-04;3;11
MR827;CONJUNCTIVE_CONTRACT;Test-16;4;14
MR344;CONJUNCTIVE_CONTRACT;Test-07;4;13
MR236;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR285;CONJUNCTIVE_CONTRACT;Test-06;3;14
MR923;CONJUNCTIVE_CONTRACT;Test-18;2;13
MR607;CONJUNCTIVE_CONTRACT;Test-12;3;10
MR464;CONJUNCTIVE_EXTEND;Test-09;3;9
MR816;CONJUNCTIVE_CONTRACT;Test-16;2;14
MR232;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR247;CONJUNCTIVE_EXTEND;Test-05;2;12
MR711;CONJUNCTIVE_CONTRACT;Test-14;5;16
MR331;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR606;CONJUNCTIVE_CONTRACT;Test-12;2;10
MR12;CONJUNCTIVE_CONTRACT;Test-01;6;13
MR956;CONJUNCTIVE_EXTEND;Test-18;5;12
MR973;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR389;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR719;CONJUNCTIVE_CONTRACT;Test-14;4;16
MR47;CONJUNCTIVE_EXTEND;Test-01;5;12
MR1023;CONJUNCTIVE_CONTRACT;Test-20;2;15
MR797;CONJUNCTIVE_EXTEND;Test-15;3;13
MR197;CONJUNCTIVE_EXTEND;Test-04;3;11
MR371;CONJUNCTIVE_EXTEND;Test-07;3;12
MR760;CONJUNCTIVE_CONTRACT;Test-15;3;12
MR94;CONJUNCTIVE_EXTEND;Test-02;3;11
MR282;CONJUNCTIVE_CONTRACT;Test-06;4;14
MR799;CONJUNCTIVE_EXTEND;Test-15;3;13
MR324;CONJUNCTIVE_CONTRACT;Test-07;3;13
MR395;CONJUNCTIVE_CONTRACT;Test-08;5;14
MR683;CONJUNCTIVE_EXTEND;Test-13;4;10
MR370;CONJUNCTIVE_EXTEND;Test-07;3;12
MR390;CONJUNCTIVE_CONTRACT;Test-08;4;14
MR233;CONJUNCTIVE_CONTRACT;Test-05;4;13
MR400;CONJUNCTIVE_CONTRACT;Test-08;2;14
MR781;CONJUNCTIVE_EXTEND;Test-15;5;13
MR258;CONJUNCTIVE_EXTEND;Test-05;1;12
MR974;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR524;CONJUNCTIVE_EXTEND;Test-10;2;11
MR927;CONJUNCTIVE_CONTRACT;Test-18;4;13
MR569;CONJUNCTIVE_EXTEND;Test-11;3;8
MR933;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR969;CONJUNCTIVE_CONTRACT;Test-19;2;9
MR873;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR1049;CONJUNCTIVE_EXTEND;Test-20;5;10
MR539;SHUFFLING_EXTEND;Test-10;4;4
MR118;CONJUNCTIVE_CONTRACT;Test-03;3;18
MR426;CONJUNCTIVE_EXTEND;Test-08;3;11
MR461;CONJUNCTIVE_EXTEND;Test-09;4;9
MR230;CONJUNCTIVE_CONTRACT;Test-05;3;13
MR703;CONJUNCTIVE_CONTRACT;Test-14;3;16
MR1013;CONJUNCTIVE_EXTEND;Test-19;3;16
MR154;CONJUNCTIVE_EXTEND;Test-03;3;7
MR690;CONJUNCTIVE_EXTEND;Test-13;3;10
MR376;DISJOINT_EXTEND;Test-07;1;1
MR166;CONJUNCTIVE_CONTRACT;Test-04;6;14
MR100;CONJUNCTIVE_EXTEND;Test-02;2;11
MR88;CONJUNCTIVE_EXTEND;Test-02;2;11
MR668;CONJUNCTIVE_CONTRACT;Test-13;3;15
MR593;DISJOINT_EXTEND;Test-11;1;1
MR916;CONJUNCTIVE_CONTRACT;Test-18;3;13
MR129;CONJUNCTIVE_CONTRACT;Test-03;5;18
MR793;CONJUNCTIVE_EXTEND;Test-15;3;13
MR424;CONJUNCTIVE_EXTEND;Test-08;3;11
MR2;CONJUNCTIVE_CONTRACT;Test-01;1;13
MR1053;CONJUNCTIVE_EXTEND;Test-20;2;10
MR393;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR862;CONJUNCTIVE_CONTRACT;Test-17;2;12
MR385;CONJUNCTIVE_CONTRACT;Test-08;3;14
MR339;CONJUNCTIVE_CONTRACT;Test-07;4;13
