MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;STC;FUTC_1;FUTC_2;FUTC_3;FUTC_4;FUTC_5;FUTC_6
MR652;CONJUNCTIVE_CONTRACT;Test-13;21;4;15;[title_type, release_date_end, number_votes_min, number_votes_max, title_groups, title_data, instant_watch_options, US_certificates, countries, languages, filming_locations, popularity_min, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[languages, number_votes_max, release_date_end, title_groups, title_type];[US_certificates, cast_crew, countries, instant_watch_options, number_votes_min, plot, sound_mix, title_data];[filming_locations];[popularity_min];[];[]
MR467;CONJUNCTIVE_EXTEND;Test-09;23;3;9;[title, title_type, release_date_end, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, US_certificates, countries, keyword, languages, filming_locations, plot, cast_crew, runtime_min, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[number_votes_min, popularity_max, user_rating_min];[number_votes_max, popularity_min, release_date_start, runtime_max];[color_info, sound_mix];[];[];[]
MR1047;CONJUNCTIVE_EXTEND;Test-20;22;3;10;[title, title_type, user_rating_min, user_rating_max, genres, title_groups, title_data, companies, instant_watch_options, color_info, countries, popularity_min, popularity_max, plot, cast_crew, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[release_date_end, release_date_start];[US_certificates, filming_locations, keyword, languages, number_votes_max, runtime_min, sound_mix];[number_votes_min];[];[];[]
MR763;CONJUNCTIVE_EXTEND;Test-15;18;3;13;[title_type, user_rating_min, genres, title_data, companies, instant_watch_options, US_certificates, color_info, countries, languages, plot, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, keyword, number_votes_max, number_votes_min, popularity_max, release_date_start, runtime_max, runtime_min, title_groups, user_rating_max];[filming_locations, release_date_end];[popularity_min];[];[];[]
MR591;CONJUNCTIVE_CONTRACT;Test-12;17;2;10;[title, release_date_start, user_rating_max, title_groups, companies, instant_watch_options, keyword, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[cast_crew, companies, instant_watch_options, keyword, release_date_start, runtime_max, runtime_min, title_groups, user_rating_max];[popularity_min];[];[];[];[]
MR623;CONJUNCTIVE_EXTEND;Test-12;17;1;15;[title, release_date_start, user_rating_max, title_groups, companies, instant_watch_options, keyword, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, color_info, countries, filming_locations, genres, languages, number_votes_max, number_votes_min, plot, popularity_max, release_date_end, sound_mix, title_data, title_type, user_rating_min];[];[];[];[];[]
MR363;CONJUNCTIVE_EXTEND;Test-07;20;2;12;[title, release_date_start, release_date_end, user_rating_min, number_votes_min, number_votes_max, genres, color_info, countries, keyword, languages, cast_crew, runtime_min, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, companies, filming_locations, instant_watch_options, plot, popularity_max, runtime_max, title_data, title_groups, title_type, user_rating_max];[popularity_min];[];[];[];[]
MR161;CONJUNCTIVE_CONTRACT;Test-04;21;4;14;[title, title_type, release_date_end, user_rating_min, title_groups, title_data, companies, instant_watch_options, US_certificates, color_info, countries, filming_locations, plot, cast_crew, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, plot];[cast_crew, companies, countries, filming_locations, instant_watch_options, title_data];[US_certificates, release_date_end, title_groups, title_type, user_rating_min];[sound_mix];[];[]
MR81;CONJUNCTIVE_EXTEND;Test-02;21;3;11;[title, title_type, release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, countries, languages, filming_locations, popularity_min, cast_crew, runtime_min, runtime_max, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[US_certificates, instant_watch_options, plot, sound_mix];[companies, genres, keyword, release_date_end, user_rating_max];[color_info, popularity_max];[];[];[]
MR499;CONJUNCTIVE_CONTRACT;Test-10;20;3;14;[release_date_start, user_rating_min, number_votes_min, number_votes_max, title_groups, title_data, companies, instant_watch_options, color_info, countries, languages, popularity_max, runtime_max, sound_mix, your_ratings, in_theaters, adult_titles, display_options_format, display_options_page_size, sorted_by];[color_info, countries, popularity_max, title_groups, user_rating_min];[languages, release_date_start, sound_mix, title_data];[companies, instant_watch_options, number_votes_max, number_votes_min, runtime_max];[];[];[]
